Vlen,VdegX,VdegY,VdegZ,IsHole,IsFlange,IsRidge,IsMortise,IsTenon,IsPlane,IsFillet,IsStrut,IsCone,IsBlade,IsDowel,IsBar
127,92,7,264,0,1,0,0,0,0,0,0,0,0,0,0
129,92,34,236,0,1,0,0,0,0,0,0,0,0,0,0
112,92,18,252,0,1,0,0,0,0,0,0,0,0,0,0
127,92,6,264,0,1,0,0,0,0,0,0,0,0,0,0
127,92,6,264,0,1,0,0,0,0,0,0,0,0,0,0
129,92,34,236,0,1,0,0,0,0,0,0,0,0,0,0
112,92,18,252,0,1,0,0,0,0,0,0,0,0,0,0
127,92,6,264,0,1,0,0,0,0,0,0,0,0,0,0
127,91,6,264,0,1,0,0,0,0,0,0,0,0,0,0
129,91,34,236,0,1,0,0,0,0,0,0,0,0,0,0
112,91,18,252,0,1,0,0,0,0,0,0,0,0,0,0
127,91,6,264,0,1,0,0,0,0,0,0,0,0,0,0
127,91,6,264,0,1,0,0,0,0,0,0,0,0,0,0
129,91,34,236,0,1,0,0,0,0,0,0,0,0,0,0
112,91,18,252,0,1,0,0,0,0,0,0,0,0,0,0
127,91,6,264,0,1,0,0,0,0,0,0,0,0,0,0
127,90,6,264,0,1,0,0,0,0,0,0,0,0,0,0
112,90,18,252,0,1,0,0,0,0,0,0,0,0,0,0
127,90,6,264,0,1,0,0,0,0,0,0,0,0,0,0
127,90,6,264,0,1,0,0,0,0,0,0,0,0,0,0
129,90,34,236,0,1,0,0,0,0,0,0,0,0,0,0
112,90,18,252,0,1,0,0,0,0,0,0,0,0,0,0
127,90,6,264,0,1,0,0,0,0,0,0,0,0,0,0
113,89,16,254,0,1,0,0,0,0,0,0,0,0,0,0
127,89,6,264,0,1,0,0,0,0,0,0,0,0,0,0
112,89,18,252,0,1,0,0,0,0,0,0,0,0,0,0
127,89,6,264,0,1,0,0,0,0,0,0,0,0,0,0
127,89,6,264,0,1,0,0,0,0,0,0,0,0,0,0
112,89,18,252,0,1,0,0,0,0,0,0,0,0,0,0
127,89,6,264,0,1,0,0,0,0,0,0,0,0,0,0
113,88,17,254,0,1,0,0,0,0,0,0,0,0,0,0
127,88,6,264,0,1,0,0,0,0,0,0,0,0,0,0
112,88,18,252,0,1,0,0,0,0,0,0,0,0,0,0
127,88,6,264,0,1,0,0,0,0,0,0,0,0,0,0
113,88,17,254,0,1,0,0,0,0,0,0,0,0,0,0
127,88,7,264,0,1,0,0,0,0,0,0,0,0,0,0
112,88,18,252,0,1,0,0,0,0,0,0,0,0,0,0
127,88,6,264,0,1,0,0,0,0,0,0,0,0,0,0
127,87,7,264,0,1,0,0,0,0,0,0,0,0,0,0
112,87,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,87,6,264,0,1,0,0,0,0,0,0,0,0,0,0
113,87,17,254,0,1,0,0,0,0,0,0,0,0,0,0
127,87,7,264,0,1,0,0,0,0,0,0,0,0,0,0
112,87,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,87,7,264,0,1,0,0,0,0,0,0,0,0,0,0
113,86,17,254,0,1,0,0,0,0,0,0,0,0,0,0
127,87,7,264,0,1,0,0,0,0,0,0,0,0,0,0
112,86,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,87,7,264,0,1,0,0,0,0,0,0,0,0,0,0
113,86,17,254,0,1,0,0,0,0,0,0,0,0,0,0
127,86,7,264,0,1,0,0,0,0,0,0,0,0,0,0
112,86,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,86,7,264,0,1,0,0,0,0,0,0,0,0,0,0
113,85,17,254,0,1,0,0,0,0,0,0,0,0,0,0
127,86,8,264,0,1,0,0,0,0,0,0,0,0,0,0
112,85,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,86,7,264,0,1,0,0,0,0,0,0,0,0,0,0
127,85,8,264,0,1,0,0,0,0,0,0,0,0,0,0
112,85,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,85,8,264,0,1,0,0,0,0,0,0,0,0,0,0
113,84,17,254,0,1,0,0,0,0,0,0,0,0,0,0
127,85,8,264,0,1,0,0,0,0,0,0,0,0,0,0
112,84,19,252,0,1,0,0,0,0,0,0,0,0,0,0
128,85,8,264,0,1,0,0,0,0,0,0,0,0,0,0
113,84,18,254,0,1,0,0,0,0,0,0,0,0,0,0
127,84,8,264,0,1,0,0,0,0,0,0,0,0,0,0
113,84,19,252,0,1,0,0,0,0,0,0,0,0,0,0
128,84,8,264,0,1,0,0,0,0,0,0,0,0,0,0
113,83,18,254,0,1,0,0,0,0,0,0,0,0,0,0
128,84,9,264,0,1,0,0,0,0,0,0,0,0,0,0
113,83,19,252,0,1,0,0,0,0,0,0,0,0,0,0
128,84,8,264,0,1,0,0,0,0,0,0,0,0,0,0
114,83,18,254,0,1,0,0,0,0,0,0,0,0,0,0
128,83,9,264,0,1,0,0,0,0,0,0,0,0,0,0
130,84,35,236,0,1,0,0,0,0,0,0,0,0,0,0
113,83,19,252,0,1,0,0,0,0,0,0,0,0,0,0
128,83,9,264,0,1,0,0,0,0,0,0,0,0,0,0
114,82,18,254,0,1,0,0,0,0,0,0,0,0,0,0
128,83,9,264,0,1,0,0,0,0,0,0,0,0,0,0
113,82,19,252,0,1,0,0,0,0,0,0,0,0,0,0
128,83,9,264,0,1,0,0,0,0,0,0,0,0,0,0
3,78,109,337,0,1,0,0,0,0,0,0,0,0,0,0
10,86,58,212,0,1,0,0,0,0,0,0,0,0,0,0
18,88,53,217,0,1,0,0,0,0,0,0,0,0,0,0
26,89,48,222,0,1,0,0,0,0,0,0,0,0,0,0
32,89,44,226,0,1,0,0,0,0,0,0,0,0,0,0
41,89,38,232,0,1,0,0,0,0,0,0,0,0,0,0
45,89,34,236,0,1,0,0,0,0,0,0,0,0,0,0
34,89,42,228,0,1,0,0,0,0,0,0,0,0,0,0
27,89,47,223,0,1,0,0,0,0,0,0,0,0,0,0
17,88,54,216,0,1,0,0,0,0,0,0,0,0,0,0
9,86,59,212,0,1,0,0,0,0,0,0,0,0,0,0
1,61,107,325,0,1,0,0,0,0,0,0,0,0,0,0
7,82,110,339,0,1,0,0,0,0,0,0,0,0,0,0
2,9,88,279,0,1,0,0,0,0,0,0,0,0,0,0
16,84,55,216,0,1,0,0,0,0,0,0,0,0,0,0
33,87,43,227,0,1,0,0,0,0,0,0,0,0,0,0
42,88,37,233,0,1,0,0,0,0,0,0,0,0,0,0
42,88,37,233,0,1,0,0,0,0,0,0,0,0,0,0
32,87,44,226,0,1,0,0,0,0,0,0,0,0,0,0
25,86,48,222,0,1,0,0,0,0,0,0,0,0,0,0
16,84,55,216,0,1,0,0,0,0,0,0,0,0,0,0
8,79,60,212,0,1,0,0,0,0,0,0,0,0,0,0
2,36,73,240,0,1,0,0,0,0,0,0,0,0,0,0
6,67,108,330,0,1,0,0,0,0,0,0,0,0,0,0
3,39,72,237,0,1,0,0,0,0,0,0,0,0,0,0
8,72,61,215,0,1,0,0,0,0,0,0,0,0,0,0
17,81,54,217,0,1,0,0,0,0,0,0,0,0,0,0
25,84,49,221,0,1,0,0,0,0,0,0,0,0,0,0
34,86,43,228,0,1,0,0,0,0,0,0,0,0,0,0
40,86,39,231,0,1,0,0,0,0,0,0,0,0,0,0
24,84,50,221,0,1,0,0,0,0,0,0,0,0,0,0
19,82,53,218,0,1,0,0,0,0,0,0,0,0,0,0
11,76,59,215,0,1,0,0,0,0,0,0,0,0,0,0
3,1,89,270,0,1,0,0,0,0,0,0,0,0,0,0
5,38,102,306,0,1,0,0,0,0,0,0,0,0,0,0
10,69,61,217,0,1,0,0,0,0,0,0,0,0,0,0
19,79,54,218,0,1,0,0,0,0,0,0,0,0,0,0
26,82,49,222,0,1,0,0,0,0,0,0,0,0,0,0
32,84,44,226,0,1,0,0,0,0,0,0,0,0,0,0
41,85,38,232,0,1,0,0,0,0,0,0,0,0,0,0
46,85,35,236,0,1,0,0,0,0,0,0,0,0,0,0
34,84,43,228,0,1,0,0,0,0,0,0,0,0,0,0
28,83,47,224,0,1,0,0,0,0,0,0,0,0,0,0
18,78,54,218,0,1,0,0,0,0,0,0,0,0,0,0
10,69,61,217,0,1,0,0,0,0,0,0,0,0,0,0
4,16,95,285,0,1,0,0,0,0,0,0,0,0,0,0
8,59,107,324,0,1,0,0,0,0,0,0,0,0,0,0
5,3,89,273,0,1,0,0,0,0,0,0,0,0,0,0
