Vlen,VdegX,VdegY,VdegZ,IsHole,IsFlange,IsRidge,IsMortise,IsTenon,IsPlane,IsFillet,IsStrut,IsCone,IsBlade,IsDowel,IsBar
1,90,161,251,0,0,0,0,0,0,0,0,1,0,0,0
0,90,134,316,0,0,0,0,0,0,0,0,1,0,0,0
2,51,100,319,0,0,0,0,0,0,0,0,1,0,0,0
3,68,106,332,0,0,0,0,0,0,0,0,1,0,0,0
4,57,71,321,0,0,0,0,0,0,0,0,1,0,0,0
5,56,116,314,0,0,0,0,0,0,0,0,1,0,0,0
6,58,65,318,0,0,0,0,0,0,0,0,1,0,0,0
7,53,124,305,0,0,0,0,0,0,0,0,1,0,0,0
7,57,48,300,0,0,0,0,0,0,0,0,1,0,0,0
8,51,133,291,0,0,0,0,0,0,0,0,1,0,0,0
8,53,40,282,0,0,0,0,0,0,0,0,1,0,0,0
8,51,141,265,0,0,0,0,0,0,0,0,1,0,0,0
8,51,43,253,0,0,0,0,0,0,0,0,1,0,0,0
8,55,49,241,0,0,0,0,0,0,0,0,1,0,0,0
7,54,122,233,0,0,0,0,0,0,0,0,1,0,0,0
6,60,67,220,0,0,0,0,0,0,0,0,1,0,0,0
5,53,115,227,0,0,0,0,0,0,0,0,1,0,0,0
4,59,73,216,0,0,0,0,0,0,0,0,1,0,0,0
3,60,107,215,0,0,0,0,0,0,0,0,1,0,0,0
2,55,73,220,0,0,0,0,0,0,0,0,1,0,0,0
1,90,109,199,0,0,0,0,0,0,0,0,1,0,0,0
1,90,22,292,0,0,0,0,0,0,0,0,1,0,0,0
2,60,30,270,0,0,0,0,0,0,0,0,1,0,0,0
3,55,41,288,0,0,0,0,0,0,0,0,1,0,0,0
4,61,39,246,0,0,0,0,0,0,0,0,1,0,0,0
5,55,46,295,0,0,0,0,0,0,0,0,1,0,0,0
6,61,43,242,0,0,0,0,0,0,0,0,1,0,0,0
7,56,51,302,0,0,0,0,0,0,0,0,1,0,0,0
8,57,62,226,0,0,0,0,0,0,0,0,1,0,0,0
8,54,74,319,0,0,0,0,0,0,0,0,1,0,0,0
9,55,79,217,0,0,0,0,0,0,0,0,1,0,0,0
9,55,94,325,0,0,0,0,0,0,0,0,1,0,0,0
9,54,106,220,0,0,0,0,0,0,0,0,1,0,0,0
8,51,117,309,0,0,0,0,0,0,0,0,1,0,0,0
7,56,127,235,0,0,0,0,0,0,0,0,1,0,0,0
6,62,137,300,0,0,0,0,0,0,0,0,1,0,0,0
5,61,143,250,0,0,0,0,0,0,0,0,1,0,0,0
4,63,147,287,0,0,0,0,0,0,0,0,1,0,0,0
3,53,141,260,0,0,0,0,0,0,0,0,1,0,0,0
2,62,152,274,0,0,0,0,0,0,0,0,1,0,0,0
1,90,172,278,0,0,0,0,0,0,0,0,1,0,0,0
1,90,91,359,0,0,0,0,0,0,0,0,1,0,0,0
2,63,80,331,0,0,0,0,0,0,0,0,1,0,0,0
